Date,AAPL,AXP,BA,CAT,CSCO,CVX,DIS,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WMT,XOM
2017-08-08,155.844858545,83.7456403075,230.988044417,110.528298053,30.0389493178,103.200456501,104.459813772,23.4962579043,225.562294538,147.258329533,133.014770948,35.0933248916,126.358047116,89.654438664,42.6530297782,148.389192347,197.565823289,59.1129408034,70.508922986,58.2599881156,31.5746322538,87.0708523948,123.431458632,190.237744099,113.601431765,100.104013273,44.9035946184,78.3649382678,74.5187504358
2017-08-09,156.798929321,83.5020237136,227.352032193,110.460673013,29.9915243899,103.705470062,100.407577586,23.6341467418,224.55137109,149.092456755,132.6965314,35.2668156491,127.275138862,89.5108843749,42.6436760436,148.389192347,197.613676271,59.274192407,70.1989510756,58.6911081084,31.7359209402,87.3941117289,124.96775061,190.169418588,112.649867187,99.7976127585,44.5524965535,78.8739886083,74.7517380247
2017-08-10,151.824123502,82.4008767093,225.964496851,109.311047327,29.4034552842,102.976006029,98.9624427534,23.2572505861,219.195420894,147.76727583,132.762051307,34.8330887554,127.141396316,88.2284660592,42.7839820626,150.017527146,197.374411359,58.9801453651,69.1721691225,57.8778590311,31.7074582308,87.2229744344,124.526066666,187.963480663,112.226949597,98.3347973987,44.3677080983,77.955837779,74.3137213576
2017-08-11,153.93550714,82.1377707879,227.905105721,109.021225726,29.8492496062,102.153020966,99.5873659242,23.1653246944,217.883164494,148.727551863,132.762051307,34.5728526192,127.150949355,87.491554042,42.6436760436,150.668861065,197.135146447,59.1698531341,70.2280109422,57.7798772146,31.5461695444,86.8426693355,123.076191112,188.402716091,112.351902521,98.9278306527,44.4046657894,77.7045543942,73.598532954
2017-08-14,156.252164188,83.287641111,230.107696789,109.85204765,30.2001940725,101.66671161,99.0112648761,23.3124061211,221.003418601,148.132180723,133.211330668,35.0258562637,127.513964838,88.5155746374,42.8401044702,150.630547305,198.465459358,59.444929399,71.2838527619,58.5735299286,31.6030949631,87.1374057871,123.661902428,189.076210413,112.60180837,100.68716264,45.0699042281,77.9944967613,73.6173537014
2017-08-15,157.962775933,84.5739367266,232.067711748,109.794083329,30.4373187119,101.535782168,99.1186735461,23.1101691594,221.226988209,144.204651751,132.977331001,34.6981514996,127.418434447,88.7452614999,43.2049001196,150.975371145,198.283618025,59.2836777954,71.3032260063,57.3781517668,31.6695079516,87.6603252981,123.911549875,189.847312608,111.458008524,101.438338095,44.7927215453,78.0621499803,73.4385566005
2017-08-16,157.327405856,85.1586165519,230.534630741,110.248137172,30.6744433513,100.927895474,99.7924188396,23.0733988028,219.302345489,146.202025898,133.379810429,34.5150223667,128.17312453,88.1327631999,43.2142538542,152.201411464,198.991842165,59.4733855644,71.721969344,57.3585554035,31.6505328121,87.8885083575,124.314826519,189.134775137,114.091631699,102.283410481,44.728045586,78.2651096373,72.9021652978
2017-08-17,154.306954262,83.8918102638,228.59402187,109.301386607,29.4413952265,100.058804648,98.991736027,22.751658182,215.22949044,143.724513735,131.695012823,33.89816634,127.093631121,86.7546420248,42.8962268778,151.233989024,196.532198868,58.6576421579,70.5046921996,56.3003517848,31.2615424508,87.536726141,123.085792936,188.090370898,112.254563053,101.135048536,44.2475956024,77.0280222042,71.7635100763
2017-08-18,153.955056989,83.1999391372,228.768676669,110.054922771,28.8059011929,100.587816455,98.327755158,22.5678063987,215.939080938,141.631111985,130.759014154,33.7439523333,126.701956521,86.8407745983,42.7185059204,151.109469305,194.790350307,58.3256535623,70.592336154,53.8410081896,30.9958904967,87.9170312399,122.797738191,186.255342889,111.655098547,101.481537054,44.0628071472,76.6510971269,72.1211042781
2017-08-21,153.671584186,83.1219818272,228.68134927,109.745779729,29.0999357458,99.9265516963,98.7866831116,22.5126508638,214.61710412,143.273184,131.348693316,33.6572069546,127.485305721,86.735501453,42.727859655,151.684175704,195.766551149,58.7809522077,70.2612367708,52.528051848,31.0812786248,88.2878287113,122.375257897,187.43639815,111.4617229,102.184413762,44.4785811714,77.0376869497,71.8764345611
2017-08-22,156.183739719,83.1219818272,232.630488321,111.890459579,29.6595498947,100.474456782,100.348991039,22.6137693446,217.32910068,143.954979983,131.985172411,33.3969708183,128.679435598,87.6255380452,42.6530297782,152.910216023,196.637475429,59.2077946878,71.2447967034,53.037557294,31.4512938465,88.221275319,122.682516292,190.130375439,111.858142976,103.025885877,44.6726090494,77.3372940624,72.2152080154
2017-08-23,156.379238204,83.1024924997,231.019782958,110.856762534,29.3275753996,100.710622767,99.1089091215,22.4207249721,216.512585587,143.177156397,133.042850908,33.4066091937,126.864358184,87.7308111905,42.5969073706,152.115205504,195.091824097,58.9516891998,70.8163151486,52.528051848,31.5366819746,87.8885083575,122.096804975,189.593532139,113.153759811,102.144815074,44.6079330901,77.279305589,72.0928731569
2017-08-24,155.685218582,83.1804498097,231.650480841,110.885744695,29.631094938,101.494693839,99.1284379706,22.3379916696,216.755596032,142.360921769,133.791649843,33.4548010708,126.950335535,87.5872569014,42.4753088208,151.732067904,194.562389532,59.4828709528,70.7871004971,52.753410026,31.5271944048,87.7268786904,120.570114822,190.09133229,111.481060465,102.184413762,44.6356513584,75.7136168064,71.8293826925
2017-08-25,156.261939113,83.287641111,228.885113201,111.436405737,29.8207946495,102.240978352,99.997471755,22.5126508638,216.250134307,143.705308214,134.540448779,33.4162475692,126.596873092,87.9413574811,42.6249685744,152.124783944,194.572015615,59.7010348871,70.9136973201,52.8121991159,31.6789955214,87.9550617498,121.43427906,189.710661586,111.258678471,102.313109497,44.9775100005,75.993894428,72.196387268
2017-08-28,157.835701917,83.2291731285,230.136805922,111.165905576,29.9156445053,101.7969863,100.143938123,22.4942656854,214.189405738,145.37618851,133.389170416,33.3969708183,126.654556965,87.6638191889,42.4846625554,152.938951343,194.889676354,60.0614796481,70.9234355373,52.6456300278,31.7548960797,87.9170312399,118.323287804,190.423199058,111.510066812,102.738795391,44.9128340412,75.4140096937,71.9611279247
2017-08-29,159.24329101,83.2389177922,233.348513603,112.07401326,29.8587345918,101.891452694,100.153702548,22.4666879179,214.539340778,144.742406329,133.978849577,33.4740778217,127.106413969,87.185304892,42.5127237592,152.661176583,195.332476172,59.8717718792,71.1376763147,51.6658118624,31.7833587891,87.7744168278,118.112047657,192.023968172,114.768446463,102.728895719,44.8204398136,76.129200866,71.9423071772
2017-08-30,159.673387677,83.5020237136,233.319404469,113.561764148,30.3424688562,101.768646382,100.446635284,22.3196064913,216.93871693,144.89696309,133.435970349,33.6282918283,126.010420384,87.3862808967,42.4566013516,153.705226542,196.073684562,59.8717718792,72.0725451615,51.4992427743,31.7359209402,87.3465735915,116.959828673,191.194301253,115.638636874,102.689297031,44.4601023259,75.9069117179,71.6129440966
2017-08-31,160.308757754,83.9015549275,232.543160921,113.503799827,30.5511385388,101.664733348,98.8159763852,22.5678063987,218.22618706,144.771385722,133.875889724,33.8017825858,127.26023763,86.9843288873,42.6062611052,154.129161223,196.680127791,60.5736906243,72.8126496653,51.9205645854,32.1818367202,87.7268786904,116.354913707,194.142059012,115.754662262,102.48140392,44.3215109845,75.452668676,71.8293826925
2017-09-01,160.357632375,83.9405335826,233.193264893,114.266996711,30.636503409,102.741650241,99.1089091215,23.1101691594,220.313449241,145.650427298,134.858688327,33.8210593367,125.971964468,87.7595220483,42.821397001,153.975003158,195.948545483,60.5452344589,72.0043776414,52.4613013876,32.2197869993,87.9740770047,115.125880124,194.97172593,114.01428144,102.857591454,44.2753138707,75.7426110432,72.055231662
2017-09-05,158.431972297,83.1317264909,229.962151124,114.286318151,29.9915243899,103.384021721,99.206553367,22.7608507712,212.413064351,147.727283769,133.88524971,33.7535907087,124.885584862,85.6636294279,42.9523492854,153.29092674,193.46501607,60.3460413015,71.6830164753,52.1171961498,32.0679858827,88.1547219267,110.83386441,194.54225129,107.526528485,101.976520651,43.7579061961,77.1246696599,72.6292644596
2017-09-06,158.265798585,83.0537691809,227.652826568,113.011103105,30.2286490293,105.603981983,99.1089091215,22.9079321978,213.437188318,151.233790276,134.615328673,34.4668304896,125.625861231,86.2378465842,42.9897642238,152.443057378,194.495006951,60.7064860625,71.4785139151,51.8714066943,32.2482497087,88.1547219267,113.042284128,193.634498073,105.979523309,102.144815074,43.3421321718,77.3952825359,74.1349242567
2017-09-07,157.630428508,82.254706753,229.292641064,113.774299989,30.1243141879,105.613428622,94.773504624,22.080599173,210.520873402,152.557182538,133.754209897,34.2547862304,127.087186011,84.7257414061,43.289083731,154.06171707,196.814892953,61.0100184928,72.3939063276,51.5076383001,32.2482497087,88.3924126135,111.285150178,194.161580586,106.337268256,103.510969802,42.6861331558,77.4339415182,74.3701836
2017-09-08,155.05962343,82.0987921329,231.689293018,113.822603589,29.8587345918,104.649871402,94.7832690486,21.8967473897,211.85711134,154.228327513,133.333010495,33.9174430908,125.923894574,84.6204682607,43.3077912002,153.878654366,197.998901162,60.9625915506,72.0433305101,51.3208383139,32.3526129764,88.2688134564,115.710275962,193.750076,105.921510615,103.382274067,42.602978351,76.2355130673,74.1725657516
2017-09-11,157.86502669,83.5020237136,233.445544046,114.836979194,30.5321685677,106.29358666,94.8027978976,21.8048214981,215.612232553,152.98221363,135.588767289,34.476468865,128.067811851,85.9315974342,43.5135733615,155.632202366,201.724195282,61.7783349571,72.8029114481,52.1368593063,32.5613395117,89.3621906158,118.415593036,195.543060268,106.008529656,105.08501764,42.7785273834,76.4288079787,74.577211822
2017-09-12,157.239431538,84.3400647965,233.435841002,116.836748243,30.7408382503,106.265246742,95.5839518612,21.9794806922,220.381724172,154.469822451,136.431166092,34.7848968783,127.51020108,86.9843288873,43.7006480535,150.622065225,201.801203945,62.0913527758,72.7250057109,52.5006277004,33.5575343394,88.9058244971,118.338298262,193.475739609,106.221242868,105.144415672,43.2312590987,76.941039494,74.8124711653
2017-09-13,156.056665703,84.4277667703,234.745751989,115.571193917,30.5226835821,107.861728802,96.4920433438,22.1633324755,220.976691429,154.576080224,136.646445786,35.0162178883,127.337149461,87.2331563217,43.8409540725,151.267602126,201.656812701,62.0818673874,73.2411312201,52.6186066391,33.263419676,88.943855007,117.401099133,194.318344238,106.627331726,104.768228138,43.6562725457,77.1826581333,75.0665512561
2017-09-14,154.717501081,83.9892569013,237.947756625,116.392355121,30.5321685677,108.116788066,95.5937162857,22.301221313,221.259544715,153.957853182,136.225246385,35.1607935196,129.000367796,87.0608911748,43.4761584231,151.267602126,203.524272802,63.1632016704,72.8126496653,52.8250697817,33.8990868518,88.943855007,115.903512896,193.730480544,109.392603478,105.015719937,43.5915965864,77.008692713,75.3676832155
2017-09-15,156.281488961,84.7688300017,241.605804345,117.252159205,30.7692932071,108.286827576,96.1991106074,22.2184880105,219.669714176,153.011193023,135.551327342,35.6619890412,129.259945225,87.6829597608,43.5421599648,151.190523093,205.372480737,63.2014129236,73.3385133916,52.9627118768,33.5480467696,88.6776414377,116.618489551,194.171378314,109.334590784,104.243545526,44.2198773341,77.685224903,75.348862468
2017-09-18,155.098723127,85.6263604121,245.564646441,119.628696337,30.8451730917,108.815839383,95.7890047766,22.7105815602,221.922786903,152.441264968,135.298607702,35.6619890412,130.154045255,88.9270969327,43.4761584231,150.959285994,205.76715014,63.0390150972,73.1924401343,52.5989434826,33.7283105956,88.563549908,116.637813245,194.181176043,109.034858531,103.778260944,44.4323840576,77.3179645713,75.3676832155
2017-09-19,155.157372672,86.7275074164,244.963057691,120.507821861,30.816718135,109.902202915,96.1112307865,22.4691771773,223.268778403,152.296368005,135.148847915,35.8836716758,130.000221594,89.9032660983,43.3535841313,151.681901928,205.57462848,63.0008038439,73.4651102146,52.4318066529,33.6334348977,89.5333279103,116.502547391,190.712780245,109.885711378,104.352441917,45.5873119028,77.3662882992,75.490018074
2017-09-20,152.557242821,86.1720615824,247.873970996,120.614089782,30.9210529763,109.930542833,96.872855901,22.5805945848,224.127091823,153.281667354,136.543485932,35.7294576691,128.07742583,90.5349049702,43.1650082977,154.042447311,202.638673166,62.8479588308,72.9781993569,52.657932952,34.1457636663,89.7520033421,117.787573001,191.790530351,110.320806583,103.916856352,45.7166638214,77.8012018499,75.8005604071
2017-09-21,149.937563121,86.1623169186,248.436747569,120.556125461,31.015902832,110.025009227,96.5603943156,22.979840295,225.590126062,153.774317028,135.963166757,35.8547565496,126.664170943,90.9464272655,42.806714214,153.223482586,202.571290585,62.6664553777,72.2673095046,52.2941645578,34.1267885267,88.0786609069,117.38177544,191.261453026,110.707557877,104.253445198,45.2177349923,77.3276293169,75.1794757409
2017-09-22,148.471324483,86.1428275911,248.834572387,120.20833954,31.6513968656,110.799633659,96.2772260038,23.0912577025,225.336533461,154.527781236,135.84148693,35.8354797987,126.318067706,90.7550215468,42.8915733391,153.107864037,202.879325241,62.2174731517,72.4620738477,52.3433224489,34.1173009569,87.698355808,117.913177008,189.125548269,111.200665777,104.500936996,46.1047195774,76.8637215294,75.2077068621
2017-09-25,147.161484633,85.9576789798,246.76782394,120.102071619,31.9833713607,111.460898418,97.2243751846,23.3140925175,224.585509218,155.619338358,136.534125946,35.8162030479,126.106560172,90.0755312452,43.0801491726,150.554621071,202.850446992,62.2652372183,71.3421788749,52.3334908707,33.6903603164,88.1547219267,118.521873349,187.871439054,110.504513448,101.986420323,46.1047195774,76.4964611977,76.2052064776
2017-09-26,149.693190015,86.42542284,246.16623519,120.2856253,32.021311303,111.016906366,96.3065192774,23.1469664062,224.273395247,155.773895119,137.179965028,36.1149926858,125.885438659,89.6735792358,42.9670036725,147.750871248,203.139229482,61.8640190589,71.3421788749,52.7955750471,33.4911213509,88.0881685344,118.425254882,188.802223237,110.920271089,101.907222948,45.7443820897,76.7284150914,76.120513114
2017-09-27,150.758656758,87.2049959404,247.699316198,120.29528602,31.7557317069,110.95077989,96.9021491746,22.6270185046,228.974611934,155.445462003,136.337566225,36.1824613137,124.74137518,91.0899815546,42.0901260465,148.425312787,201.647186618,61.6825156058,71.9167336871,51.7829224903,33.6334348977,86.3958108443,118.444578576,190.556016593,113.298791546,102.847691782,45.7443820897,76.6317676357,76.6286732955
2017-09-28,149.830038954,87.8383990844,246.719308719,120.981197143,31.6324268944,111.11137276,95.7401826539,22.5063163132,229.667114807,156.836472848,136.337566225,36.4619742008,124.472183773,91.2813872734,42.3447034218,151.739711203,201.714569199,61.4150368328,71.9362101214,51.7435961774,33.7757484445,86.4148260992,118.647477356,192.13345084,112.003174712,103.530769146,45.6519878621,76.3031662863,77.3438616991
2017-09-29,150.651132591,88.1502283246,246.661090452,120.478839701,31.8980064906,110.998013087,96.2479327302,22.4506076094,231.344727401,157.995648553,135.794686997,36.7029335862,124.991338629,91.4058009905,42.4389913386,150.959285994,202.051482103,61.1666636865,72.539979585,50.9767330762,33.8706241424,86.5003947465,118.376945649,191.888507634,112.235225488,104.184147494,45.7259032442,75.520321895,77.1462438507
2017-10-02,150.348109939,88.2281856346,248.388232347,120.488500421,32.0118263175,110.931886611,97.5075434963,22.8127141838,234.719459712,158.43999924,137.273564895,37.6282176262,126.154630066,92.6786490203,42.2409867134,151.229062609,204.80454184,61.6634099792,72.6568381908,50.9963962326,34.2216642246,87.2514973168,119.149893384,193.446346424,113.68554284,104.382140933,45.6057907483,75.8199290077,76.8168807701
2017-10-03,151.003029864,89.0954607088,247.873970996,121.251697305,32.1066761732,111.300305548,98.4156349789,23.0262642148,235.665555186,159.550875957,137.385884735,37.9559223904,127.000660202,93.1667336031,42.6087095888,151.132713818,206.546862863,61.4914593394,72.3160005904,50.6031331038,34.2880772131,87.5842642784,119.517043558,194.612276085,113.811237011,104.530636012,46.0585224636,76.5641144167,76.9392156287
2017-10-04,150.025537439,88.6861848311,248.165062327,122.43996587,31.9928563463,111.073586202,98.1812887899,22.7291511282,234.387838618,159.666793527,137.105085134,37.9173688887,127.760164529,92.2192752952,42.9010021308,151.469934587,208.423949047,61.7111740458,72.734743928,51.2028593753,34.1173009569,87.8694931025,119.710280492,196.42485581,113.733886752,104.253445198,46.1047195774,76.4384727243,76.9674467498
2017-10-05,151.892547971,89.1734180188,251.202115209,122.111501389,32.1363649723,112.018250143,97.7516541099,22.7848598319,239.996136533,160.468556723,137.329724815,38.1004980216,128.048583893,93.4538421812,42.9198597141,153.001880367,208.279557802,61.7111740458,73.9812357238,51.3011751575,34.1552512361,87.4986956311,120.232020213,193.897041924,114.256000999,105.174114688,45.9846070815,76.7477445826,77.1838853457
2017-10-06,151.804573653,89.5549190393,250.901320834,122.623519551,32.28944084,110.554021034,97.7125964118,22.6455880725,239.957122287,160.20774219,137.105085134,38.1968817758,128.07742583,93.2902089216,42.8915733391,153.772670696,208.423949047,61.6634099792,74.0104503753,51.5371330348,34.202689085,87.7839244553,120.840716555,194.053805576,114.314013693,105.659198613,45.6427484393,76.3514900142,76.89216376
2017-10-09,152.332419563,89.6918681236,250.716962991,122.575215951,32.2990080817,111.196392514,97.2243751846,21.7542488126,236.816475454,160.072505024,137.956843924,38.4185644104,128.298547343,92.799309143,42.8161430057,154.27368441,208.577966375,61.4532480861,74.2928586728,50.6522909949,34.2880772131,87.5842642784,120.724774395,192.329405405,114.700764987,105.936389427,45.8671749836,77.8301960866,77.1932957194
2017-10-10,152.391069108,89.8875096725,253.181536256,123.840770277,32.0980960054,112.22607621,97.2341396091,21.6892553249,236.621404223,159.541216159,138.995802447,38.2161585266,128.73117639,93.4923441246,43.2498674228,154.716888849,208.645348956,61.5774346593,74.2928586728,50.6621225731,34.5347540276,87.1088829047,121.681297217,190.742173429,114.207657087,106.233379585,45.9513349377,81.3095044923,77.4097343152
2017-10-11,153.026439185,89.9559842147,253.676391518,124.236859799,32.1363649723,112.726748099,96.2284038811,21.4199965901,236.426332991,159.628154337,138.172123618,37.878815387,131.375020565,93.2132050348,43.4667296314,157.193052782,208.414322964,60.9278433535,74.4194554958,50.170543662,34.5821918765,86.9567608652,121.362456276,191.310441668,113.84991214,107.352042515,45.6895039694,82.8558637837,77.7296870221
2017-10-12,152.488818351,89.613611504,254.132434603,125.579699885,31.8206459952,112.54726195,94.6465671049,21.4014270222,233.890406977,158.9906077,137.619884402,37.7727932574,131.548072184,92.395038737,43.4761584231,157.925303595,209.453939928,60.9756074201,75.1011306966,49.9739120976,34.4873161786,87.6127871608,121.690959064,189.017773259,114.884471851,107.025353341,45.2125975628,83.2134593699,77.5697106687
2017-10-13,153.456535852,90.836371185,252.997178414,126.275271729,32.0215580715,112.566155229,95.0859662094,21.3364335345,232.651704655,158.874690129,137.685404309,38.2354352774,131.163513031,92.2699074208,43.5421599648,159.331995946,209.579079007,60.5552836341,75.4614447313,50.1213857709,34.4778286088,88.4589660058,122.386612025,188.625864129,114.787784028,107.569835297,44.7543933683,83.7160261396,77.5508899212
2017-10-16,156.281488961,89.9559842147,252.036577023,127.009486452,32.0885287636,113.482479252,95.8182980502,21.6892553249,236.436086552,158.633195191,137.432684669,38.3221806562,130.865479687,94.1757536204,43.9570267986,158.985140298,210.541687307,60.5075195675,75.6172562058,50.5048173216,34.1362760965,88.5540422806,124.463909064,189.29210965,115.068178716,107.213447107,44.9694688065,82.8655285293,77.9273048705
2017-10-17,156.858209492,89.6918681236,250.940133011,126.111039488,32.145932214,113.567499007,96.0428798147,21.5314139976,230.271835626,157.792792805,137.161245054,38.3510957824,135.355207796,93.9639929316,43.8627388818,159.360900584,209.607957256,60.3928858076,75.5588269029,51.1242067495,34.3450026318,88.2307829465,124.29965767,199.765881141,115.406586098,106.46107204,45.2593530929,83.097482423,78.0684604764
2017-10-18,156.16418987,90.0733691441,252.317965309,126.835593491,32.0980960054,111.612044648,95.9354711447,21.4664205099,236.065451212,157.88939078,149.319867773,38.7944610516,135.249454029,94.3201359083,43.7495933817,159.717391111,210.108513572,60.6699173939,75.5783033372,51.4191540961,33.9939625497,88.2022600641,125.623330666,201.078776726,115.232548016,106.718463511,45.4931307431,83.3294363167,77.8802530018
2017-10-19,152.469268502,89.89729175,251.347660874,127.086772213,32.28944084,111.659277846,96.6775674101,21.893520572,234.075724647,157.686535032,150.602185951,38.6402470449,136.556955148,94.4356417386,43.9287404236,160.420737286,211.042243622,60.8991849136,75.8704498518,51.8025856467,34.382952911,87.7360060128,128.666812374,199.138826534,115.532280268,105.946289099,46.0167926798,83.503401737,77.8614322543
2017-10-20,152.733191457,90.0831512215,256.888099199,127.656754695,32.7678029265,112.07492998,97.0583799673,22.1256401709,238.698912842,157.870071185,151.697304394,38.9679518091,136.903058386,95.7832097585,43.7307357983,160.228039704,213.044468886,61.0233714867,76.7468893958,52.1663540409,34.5537291671,84.5365490843,128.811740074,203.293063308,116.924584926,106.470971712,46.3160280721,84.5085352764,78.2096160824
2017-10-23,152.654992063,90.3668314675,254.530259421,127.967733391,32.8634753438,112.348882523,96.3748702492,20.7236377933,236.162986828,159.135504663,149.338587747,39.3534868258,138.075963802,95.6195764989,43.6741630483,157.376115486,213.265868795,60.5648364474,76.7663658301,52.7562487342,34.5347540276,83.62652391,129.90352875,202.822772353,116.885909797,106.451172368,45.8110683475,85.6779694906,78.3319509409
2017-10-24,153.564060019,91.8145789299,258.100979742,134.342796659,33.0835219036,112.632281705,95.9745288429,20.3243920831,238.806202019,160.381618545,145.903472629,39.4691473308,136.172395996,97.1404032643,43.5421599648,157.896398958,225.876037521,60.2878048611,76.7955804815,52.5202908569,34.4114156203,83.3199891145,128.686136067,203.939713372,115.773999827,107.322343499,45.7643128175,85.0304315373,78.5483895367
2017-10-25,152.889590245,91.5211166064,250.726666036,132.982264864,32.8156391351,111.952123667,95.4765431912,19.9854974687,235.782597926,160.439577331,143.671115802,39.3052949487,136.922286344,97.2559090945,43.419585673,157.578447947,229.014140578,59.657319182,76.571601487,53.9994518002,34.3070523527,83.1858801414,127.338308454,203.332254221,115.048841151,108.4509061,45.5024818492,85.5233335614,78.2896042591
2017-10-26,153.867082671,93.6046991029,251.570830894,133.079445706,32.7869374099,111.885997191,96.2381683056,19.7951593976,235.763090802,161.946505747,143.769395662,39.8546823474,136.335833636,97.9296931045,43.5893039232,158.021652386,224.229977328,59.2178897693,76.69819831,55.8531958738,33.9085744216,83.8181081572,127.478405231,204.919486197,115.957706692,108.698397898,45.7175572874,85.6489752539,78.5483895367
2017-10-27,159.380139949,93.7025198774,248.844275431,133.924919036,32.9400132776,107.25714388,95.994057692,19.3030658478,235.753337241,161.647052023,143.844275556,42.7943868495,136.306991699,97.9585695621,43.4384432563,159.351265704,225.962672268,55.6355847744,81.6159979731,55.017511725,33.7757484445,83.3774643886,126.628162722,208.29970244,115.12619141,108.609300851,45.6988550754,85.2140617031,78.7742385063
2017-10-30,162.96753715,92.9982103011,251.551424805,132.642131915,32.5668908501,108.06010823,95.7304182293,18.9502440574,234.95354519,159.686113122,144.480754651,42.7654717232,134.595703469,97.6120520712,43.2404386311,160.16059555,222.381769393,52.2634416725,81.6939037103,54.3391328278,33.3488078041,82.6398650369,128.135410806,205.154631675,115.861018868,108.935990025,44.7263400503,84.0349627434,78.6142621529
2017-10-31,165.235319577,93.4384037863,250.319138173,131.971584102,32.6721305092,109.477104141,95.5058364648,18.7181244585,236.504361483,160.140123607,144.19995505,43.8449697699,134.028478719,96.8420132027,43.3535841313,160.81576733,221.582804504,52.6264485786,81.0024902923,54.0638486376,33.263419676,82.7069195234,127.971159412,205.967843119,115.793337392,108.876591993,44.7637444743,84.382893584,78.435465052
2017-11-01,163.133710863,93.7025198774,250.823696479,132.44777023,33.1217908705,109.486550781,96.6970962592,18.5881374831,238.240495447,159.753731705,144.17187509,45.0208515707,134.576475512,97.1404032643,43.1838658811,160.295483858,221.573178421,52.8652689116,81.0024902923,54.1425012634,33.4531710718,83.2337762032,128.956667775,205.29179987,116.141413556,109.955656235,44.7263400503,84.991772555,78.924804486
2017-11-02,164.326251622,93.8883793489,254.831053796,132.622695747,32.7295339596,108.948092334,96.0331153902,18.5138592114,240.795928584,157.174565762,143.535395995,45.3967482119,134.528405618,97.7853108166,43.2592962145,161.962317945,223.546525435,52.8939273516,81.8497151848,54.1916591545,33.6429224675,82.8697661335,130.135413071,206.830043204,117.437030391,109.866559187,44.3803491278,85.8229406741,78.6048517791
2017-11-03,168.617443369,94.3285728341,253.977185893,132.778185095,32.9782822445,108.626906594,96.316283702,18.6995548906,238.377045309,158.797411749,141.87867835,44.6642316803,134.6726153,97.6120520712,43.3441553396,162.492236296,223.536899352,53.5530714707,81.9373591392,54.7717222695,33.7283105956,82.93682062,128.811740074,208.564241103,117.059947879,110.242746721,44.3429447038,86.6734382844,78.2754886985
2017-11-06,170.328055113,94.1916237498,256.228292183,133.827738194,32.9208787942,110.563467674,98.2691686108,18.6902701066,237.489471204,158.633195191,141.186039334,45.2738589254,134.364967978,97.0056464623,42.8727157557,163.860389131,221.6983175,53.3811208309,82.2587203053,55.0961643508,33.5100964905,82.4291223649,128.927682235,207.829411485,116.40247068,110.79712835,42.5755856677,85.7262932184,78.8118800012
2017-11-07,170.875450871,93.2916726245,258.227119319,134.896727461,32.9113115524,110.752400462,99.2163177915,18.7645483783,233.900160538,158.092246528,141.663398655,45.3514158572,134.374581956,95.0516728334,43.3158689645,164.534830669,221.448039342,53.1040892446,82.0639559622,54.2211538891,33.5480467696,83.3199891145,129.198213942,208.397679723,116.750546844,110.965422773,42.6129900918,85.9679118577,78.6519036478
2017-11-08,172.27326504,93.0569027658,257.683748835,133.419578655,33.0069839697,110.213942016,98.7964475361,18.6809853227,235.304673408,158.468978632,141.869318363,45.2738589254,135.864748673,93.9832439033,43.5421599648,163.889293768,221.236265516,54.0498177633,82.3463642597,54.8208801606,33.5290716301,83.8947418561,129.004977008,206.506718172,116.296114074,111.341610306,42.5101279257,87.2339935276,78.5483895367
2017-11-09,171.921367766,91.7069760779,256.276807404,131.524552227,32.5764580919,110.752400462,100.261111218,18.5602831312,234.856009574,157.715514424,142.084598057,44.8860742665,134.932192728,93.9736184175,43.5893039232,160.902481242,219.850109565,53.6963636705,81.8886680534,55.1846485548,33.6998478862,84.0863261033,129.980823524,207.280738703,114.449376645,111.014921132,42.1454347912,87.2726525099,79.0189082233
2017-11-10,171.35442216,91.4819882966,254.472041155,132.632413831,32.5190546415,110.695720626,102.311640372,19.0245223291,234.231781632,158.526937418,141.006910487,44.1880618805,134.172688401,93.8581125872,43.8815964652,159.543963287,218.945257763,52.9990082981,81.674427276,55.1453222419,33.6807002454,84.4503361731,130.956670039,206.800650019,114.197988304,110.757529662,41.967763777,87.8718667353,78.7742385063
2017-11-13,170.667709527,91.8537072396,256.003653594,132.681004252,32.4807856746,110.742953823,102.272582674,17.6596590873,234.348824372,159.724752313,140.288452107,44.3528703605,134.364967978,94.1950045922,44.0513147154,161.258971769,219.686466154,52.636001392,81.7328565789,54.9683538339,33.7955860905,85.2549900114,128.811740074,208.35848881,113.19243494,110.282345409,41.8461993989,87.9395199543,78.7267498166
2017-11-14,168.087632065,91.7167581554,255.35979104,133.662530761,32.5668908501,110.450108001,100.73956802,16.6197632841,231.393495209,162.342557446,140.751668694,44.4595111417,134.105390549,93.6271009266,44.7207589244,161.971952824,220.754961366,52.5309204454,81.8497151848,55.0371748815,33.8721766538,85.1304602507,129.333479796,207.427704627,114.865134286,110.856526381,41.3505907803,88.03616741,78.1093968502
2017-11-15,165.870531281,91.227654283,256.432895296,130.31950978,32.6338615423,110.006115949,101.247318097,16.9540155065,231.754376988,159.840669883,139.059510141,44.0717264828,133.730445376,94.5126456254,44.1361738405,161.210797374,218.897127348,52.3494169924,81.2167310697,55.6762274658,33.853029013,84.5173906596,129.188552095,205.615124902,113.675874058,109.143883136,41.2477286142,86.818409468,77.131129842
